Chromosome,Start,End,peak_id
chr14,105047720,105048221,100361
chr14,105051829,105052330,100362
chr14,105058531,105059032,100363
chr14,105059439,105059940,100364
chr14,105060625,105061126,100365
chr14,105061540,105062041,100366
chr14,105063521,105064022,100367
chr14,105064691,105065192,100368
chr14,105065256,105065757,100369
chr14,105067254,105067755,100370
chr14,105070038,105070539,100371
chr14,105070745,105071246,100372
chr14,105075253,105075754,100373
chr14,105075842,105076343,100374
chr14,105076981,105077482,100375
chr14,105081382,105081883,100376
chr14,105085889,105086390,100377
chr14,105086729,105087230,100378
chr14,105087497,105087998,100379
chr14,105090414,105090915,100380
chr14,105093690,105094191,100381
chr14,105093039,105093540,100382
chr14,105100666,105101167,100383
chr14,105105132,105105633,100384
chr14,105118418,105118919,100385
chr14,105119042,105119543,100386
chr14,105125926,105126427,100387
chr14,105151066,105151567,100388
chr14,105152057,105152558,100389
chr14,105153340,105153841,100390
chr14,105158894,105159395,100391
chr14,105160738,105161239,100392
chr14,105162273,105162774,100393
chr14,105165092,105165593,100394
chr14,105168875,105169376,100395
chr14,105167227,105167728,100396
chr14,105168031,105168532,100397
chr14,105170009,105170510,100398
chr14,105170914,105171415,100399
chr14,105174430,105174931,100400
chr14,105176017,105176518,100401
chr14,105179374,105179875,100402
chr14,105181084,105181585,100403
chr14,105180417,105180918,100404
chr14,105182560,105183061,100405
chr14,105187921,105188422,100406
chr14,105189168,105189669,100407
chr14,105191130,105191631,100408
chr14,105193867,105194368,100409
chr14,105193215,105193716,100410
chr14,105194416,105194917,100411
chr14,105195452,105195953,100412
chr14,105197130,105197631,100413
chr14,105196201,105196702,100414
chr14,105199031,105199532,100415
chr14,105200003,105200504,100416
chr14,105201782,105202283,100417
chr14,105202339,105202840,100418
chr14,105202931,105203432,100419
chr14,105204443,105204944,100420
chr14,105205697,105206198,100421
chr14,105207286,105207787,100422
chr14,105208648,105209149,100423
chr14,105248241,105248742,100424
chr14,105248756,105249257,100425
chr14,105251027,105251528,100426
chr14,105255133,105255634,100427
chr14,105257450,105257951,100428
chr14,105263112,105263613,100429
chr14,105272636,105273137,100430
chr14,105273758,105274259,100431
chr14,105275638,105276139,100432
chr14,105277380,105277881,100433
chr14,105280262,105280763,100434
chr14,105281766,105282267,100435
chr14,105283806,105284307,100436
chr14,105290500,105291001,100437
chr14,105291448,105291949,100438
chr14,105292764,105293265,100439
chr14,105294188,105294689,100440
chr14,105300805,105301306,100441
chr14,105301366,105301867,100442
chr14,105300185,105300686,100443
chr14,105307507,105308008,100444
chr14,105310604,105311105,100445
chr14,105311421,105311922,100446
chr14,105314421,105314922,100447
chr14,105313582,105314083,100448
chr14,105315127,105315628,100449
chr14,105316179,105316680,100450
chr14,105317524,105318025,100451
chr14,105318131,105318632,100452
chr14,105325840,105326341,100453
chr14,105327313,105327814,100454
chr14,105328889,105329390,100455
chr14,105330443,105330944,100456
chr14,105331759,105332260,100457
chr14,105332986,105333487,100458
chr14,105334939,105335440,100459
chr14,105338002,105338503,100460
chr14,105340880,105341381,100461
chr14,105343143,105343644,100462
chr14,105348179,105348680,100463
chr14,105348837,105349338,100464
chr14,105352159,105352660,100465
chr14,105355610,105356111,100466
chr14,105357513,105358014,100467
chr14,105358182,105358683,100468
chr14,105362215,105362716,100469
chr14,105364185,105364686,100470
chr14,105363611,105364112,100471
chr14,105368506,105369007,100472
chr14,105370748,105371249,100473
chr14,105375666,105376167,100474
chr14,105378237,105378738,100475
chr14,105382185,105382686,100476
chr14,105384949,105385450,100477
chr14,105385662,105386163,100478
chr14,105388540,105389041,100479
chr14,105390166,105390667,100480
chr14,105389640,105390141,100481
chr14,105390801,105391302,100482
chr14,105392702,105393203,100483
chr14,105393829,105394330,100484
chr14,105394370,105394871,100485
chr14,105395229,105395730,100486
chr14,105395897,105396398,100487
chr14,105397303,105397804,100488
chr14,105398291,105398792,100489
chr14,105404669,105405170,100490
chr14,105406401,105406902,100491
chr14,105409298,105409799,100492
chr14,105411245,105411746,100493
chr14,105410476,105410977,100494
chr14,105412687,105413188,100495
chr14,105414862,105415363,100496
chr14,105414082,105414583,100497
chr14,105415866,105416367,100498
chr14,105419560,105420061,100499
chr14,105420216,105420717,100500
chr14,105421066,105421567,100501
chr14,105421961,105422462,100502
chr14,105422842,105423343,100503
chr14,105427880,105428381,100504
chr14,105434795,105435296,100505
chr14,105437130,105437631,100506
chr14,105442703,105443204,100507
chr14,105448536,105449037,100508
chr14,105453697,105454198,100509
chr14,105454253,105454754,100510
chr14,105467566,105468067,100511
chr14,105471228,105471729,100512
chr14,105473938,105474439,100513
chr14,105474495,105474996,100514
chr14,105475498,105475999,100515
chr14,105477482,105477983,100516
chr14,105481828,105482329,100517
chr14,105480817,105481318,100518
chr14,105481326,105481827,100519
chr14,105484457,105484958,100520
chr14,105485759,105486260,100521
chr14,105486881,105487382,100522
chr14,105487449,105487950,100523
chr14,105489713,105490214,100524
chr14,105490776,105491277,100525
chr14,105491480,105491981,100526
chr14,105499116,105499617,100527
chr14,105497936,105498437,100528
chr14,105498561,105499062,100529
chr14,105497433,105497934,100530
chr14,105499663,105500164,100531
chr14,105500697,105501198,100532
chr14,105501639,105502140,100533
chr14,105502347,105502848,100534
chr14,105503094,105503595,100535
chr14,105504366,105504867,100536
chr14,105505236,105505737,100537
chr14,105507475,105507976,100538
chr14,105508140,105508641,100539
chr14,105511544,105512045,100540
chr14,105514725,105515226,100541
chr14,105520285,105520786,100542
chr14,105526185,105526686,100543
chr14,105527025,105527526,100544
chr14,105528283,105528784,100545
chr14,105528814,105529315,100546
chr14,105529349,105529850,100547
chr14,105530018,105530519,100548
chr14,105532013,105532514,100549
chr14,105532661,105533162,100550
chr14,105533411,105533912,100551
chr14,105535065,105535566,100552
chr14,105538119,105538620,100553
chr14,105537419,105537920,100554
chr14,105541395,105541896,100555
chr14,105557142,105557643,100556
chr14,105559324,105559825,100557
chr14,105558771,105559272,100558
chr14,105560212,105560713,100559
chr14,105563214,105563715,100560
chr14,105562674,105563175,100561
chr14,105564271,105564772,100562
chr14,105565338,105565839,100563
chr14,105567022,105567523,100564
chr14,105568258,105568759,100565
chr14,105571167,105571668,100566
chr14,105572013,105572514,100567
chr14,105575257,105575758,100568
chr14,105577510,105578011,100569
chr14,105576630,105577131,100570
chr14,105581932,105582433,100571
chr14,105581410,105581911,100572
chr14,105582642,105583143,100573
chr14,105586079,105586580,100574
chr14,105589989,105590490,100575
chr14,105588919,105589420,100576
chr14,105590865,105591366,100577
chr14,105591816,105592317,100578
chr14,105603357,105603858,100579
chr14,105602766,105603267,100580
chr14,105604996,105605497,100581
chr14,105617333,105617834,100582
chr14,105622431,105622932,100583
chr14,105624139,105624640,100584
chr14,105629475,105629976,100585
chr14,105633004,105633505,100586
chr14,105635470,105635971,100587
chr14,105636771,105637272,100588
chr14,105648283,105648784,100589
chr14,105649129,105649630,100590
chr14,105659747,105660248,100591
chr14,105660779,105661280,100592
chr14,105660262,105660763,100593
chr14,105668023,105668524,100594
chr14,105677558,105678059,100595
chr14,105679170,105679671,100596
chr14,105679790,105680291,100597
chr14,105680628,105681129,100598
chr14,105681491,105681992,100599
chr14,105682953,105683454,100600
chr14,105683884,105684385,100601
chr14,105687797,105688298,100602
chr14,105690488,105690989,100603
chr14,105691335,105691836,100604
chr14,105691970,105692471,100605
chr14,105693748,105694249,100606
chr14,105694570,105695071,100607
chr14,105692927,105693428,100608
chr14,105697906,105698407,100609
chr14,105698898,105699399,100610
chr14,105700176,105700677,100611
chr14,105700860,105701361,100612
chr14,105706304,105706805,100613
chr14,105709497,105709998,100614
chr14,105710497,105710998,100615
chr14,105711697,105712198,100616
chr14,105711002,105711503,100617
chr14,105712645,105713146,100618
chr14,105728850,105729351,100619
chr14,105733326,105733827,100620
chr14,105732769,105733270,100621
chr14,105739741,105740242,100622
chr14,105740256,105740757,100623
chr14,105741697,105742198,100624
chr14,105742407,105742908,100625
chr14,105747776,105748277,100626
chr14,105760118,105760619,100627
chr14,105760688,105761189,100628
chr14,105761762,105762263,100629
chr14,105767333,105767834,100630
chr14,105769033,105769534,100631
chr14,105773912,105774413,100632
chr14,105775493,105775994,100633
chr14,105778221,105778722,100634
chr14,105782570,105783071,100635
chr14,105793780,105794281,100636
chr14,105801145,105801646,100637
chr14,105803936,105804437,100638
chr14,105817922,105818423,100639
chr14,105829304,105829805,100640
chr14,105830204,105830705,100641
chr14,105835967,105836468,100642
chr14,105835228,105835729,100643
chr14,105836841,105837342,100644
chr14,105837407,105837908,100645
chr14,105838701,105839202,100646
chr14,105839332,105839833,100647
chr14,105842118,105842619,100648
chr14,105849782,105850283,100649
chr14,105850924,105851425,100650
chr14,105851550,105852051,100651
chr14,105852989,105853490,100652
chr14,105855723,105856224,100653
chr14,105858032,105858533,100654
chr14,105857100,105857601,100655
chr14,105858993,105859494,100656
chr14,105859715,105860216,100657
chr14,105861919,105862420,100658
chr14,105862450,105862951,100659
chr14,105865292,105865793,100660
chr14,105870507,105871008,100661
chr14,105876126,105876627,100662
chr14,105877536,105878037,100663
chr14,105879693,105880194,100664
chr14,105880932,105881433,100665
chr14,105885803,105886304,100666
chr14,105886680,105887181,100667
chr14,105888084,105888585,100668
chr14,105889732,105890233,100669
chr14,105893186,105893687,100670
chr14,105895394,105895895,100671
chr14,105896935,105897436,100672
chr14,105899161,105899662,100673
chr14,105900876,105901377,100674
chr14,105902417,105902918,100675
chr14,105904361,105904862,100676
chr14,105905354,105905855,100677
chr14,105906260,105906761,100678
chr14,105908493,105908994,100679
chr14,105909728,105910229,100680
chr14,105914138,105914639,100681
chr14,105914934,105915435,100682
chr14,105917922,105918423,100683
chr14,105918603,105919104,100684
chr14,105923474,105923975,100685
chr14,105925316,105925817,100686
chr14,105926469,105926970,100687
chr14,105928167,105928668,100688
chr14,105927339,105927840,100689
chr14,105929647,105930148,100690
chr14,105931764,105932265,100691
chr14,105934055,105934556,100692
chr14,105940012,105940513,100693
chr14,105940850,105941351,100694
chr14,105941812,105942313,100695
chr14,105944859,105945360,100696
chr14,105945878,105946379,100697
chr14,105948936,105949437,100698
chr14,105950336,105950837,100699
chr14,105961522,105962023,100700
chr14,105968928,105969429,100701
chr14,105970842,105971343,100702
chr14,105974850,105975351,100703
chr14,105981455,105981956,100704
chr14,105982477,105982978,100705
chr14,105986361,105986862,100706
chr14,105987496,105987997,100707
chr14,105989506,105990007,100708
chr14,105991659,105992160,100709
chr14,105993781,105994282,100710
chr14,105995254,105995755,100711
chr14,105998618,105999119,100712
chr14,105999247,105999748,100713
chr14,105999806,106000307,100714
chr14,106001218,106001719,100715
chr14,106003272,106003773,100716
chr14,106004868,106005369,100717
chr14,106005386,106005887,100718
chr14,106005928,106006429,100719
chr14,106011569,106012070,100720
chr14,106012142,106012643,100721
chr14,106013725,106014226,100722
chr14,106016179,106016680,100723
chr14,106023042,106023543,100724
chr14,106022440,106022941,100725
chr14,106024883,106025384,100726
chr14,106025391,106025892,100727
chr14,106025983,106026484,100728
chr14,106036315,106036816,100729
chr14,106037581,106038082,100730
chr14,106038231,106038732,100731
chr14,106039357,106039858,100732
chr14,106044477,106044978,100733
chr14,106045180,106045681,100734
chr14,106055291,106055792,100735
chr14,106061793,106062294,100736
chr14,106062793,106063294,100737
chr14,106069629,106070130,100738
chr14,106070192,106070693,100739
chr14,106087817,106088318,100740
chr14,106088816,106089317,100741
chr14,106094630,106095131,100742
chr14,106107670,106108171,100743
chr14,106116286,106116787,100744
chr14,106118345,106118846,100745
chr14,106120056,106120557,100746
chr14,106123660,106124161,100747
chr14,106128454,106128955,100748
chr14,106129208,106129709,100749
chr14,106130220,106130721,100750
chr14,106133063,106133564,100751
chr14,106134868,106135369,100752
chr14,106141781,106142282,100753
chr14,106140930,106141431,100754
chr14,106145638,106146139,100755
chr14,106153318,106153819,100756
chr14,106154243,106154744,100757
chr14,106158013,106158514,100758
chr14,106160826,106161327,100759
chr14,106163761,106164262,100760
chr14,106166515,106167016,100761
chr14,106170137,106170638,100762
chr14,106174126,106174627,100763
chr14,106177189,106177690,100764
chr14,106177816,106178317,100765
chr14,106179710,106180211,100766
chr14,106184699,106185200,100767
chr14,106185214,106185715,100768
chr14,106185779,106186280,100769
chr14,106196418,106196919,100770
chr14,106200486,106200987,100771
chr14,106202058,106202559,100772
chr14,106209628,106210129,100773
chr14,106210604,106211105,100774
chr14,106211496,106211997,100775
chr14,106213631,106214132,100776
chr14,106218131,106218632,100777
chr14,106219574,106220075,100778
chr14,106222691,106223192,100779
chr14,106224084,106224585,100780
chr14,106227830,106228331,100781
chr14,106228440,106228941,100782
chr14,106230814,106231315,100783
chr14,106234715,106235216,100784
chr14,106235660,106236161,100785
chr14,106250883,106251384,100786
chr14,106251481,106251982,100787
chr14,106257455,106257956,100788
chr14,106258179,106258680,100789
chr14,106259810,106260311,100790
chr14,106261163,106261664,100791
chr14,106268262,106268763,100792
chr14,106268940,106269441,100793
chr14,106270384,106270885,100794
chr14,106276293,106276794,100795
chr14,106276857,106277358,100796
chr14,106277399,106277900,100797
chr14,106280840,106281341,100798
chr14,106286629,106287130,100799
chr14,106287655,106288156,100800
chr14,106290745,106291246,100801
chr14,106293680,106294181,100802
chr14,106301086,106301587,100803
chr14,106302625,106303126,100804
chr14,106308824,106309325,100805
chr14,106317537,106318038,100806
chr14,106318669,106319170,100807
chr14,106321885,106322386,100808
chr14,106323883,106324384,100809
